# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MET4	AT4G14140	AT4G14140.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MET4	AT4G14140	AT4G14140.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MFP1	AT3G16000	AT3G16000.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MGD1	AT4G31780	AT4G31780.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MGD1	AT4G31780	AT4G31780.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MGL	AT1G64660	AT1G64660.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MGP2	AT1G08660	AT1G08660.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
MGP2	AT1G08660	AT1G08660.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
MHK	AT4G13020	AT4G13020.1	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MHK	AT4G13020	AT4G13020.2	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MHK	AT4G13020	AT4G13020.3	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MHK	AT4G13020	AT4G13020.4	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MHK	AT4G13020	AT4G13020.5	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MHX	AT2G47600	AT2G47600.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIA40	AT5G23395	AT5G23395.1	protein_coding	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
MINE1	AT1G69390	AT1G69390.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
MIOX2	AT2G19800	AT2G19800.1	protein_coding	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
MIOX5	AT5G56640	AT5G56640.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR156D	AT5G10945	AT5G10945.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR156G	AT2G19425	AT2G19425.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR158A	AT3G10745	AT3G10745.1	miRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MIR159A	AT1G73687	AT1G73687.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR160A	AT2G39175	AT2G39175.1	miRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MIR166E	AT5G41905	AT5G41905.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR169A	AT3G13405	AT3G13405.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR169F	AT3G14385	AT3G14385.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR169H	AT1G19371	AT1G19371.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR170	AT5G66045	AT5G66045.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR171C	AT1G62035	AT1G62035.1	miRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MIR390A	AT2G38325	AT2G38325.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR395D	AT1G69792	AT1G69792.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR398B	AT5G14545	AT5G14545.1	miRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MIR398C	AT5G14565	AT5G14565.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR405A	AT2G22668	AT2G22668.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR414	AT1G67195	AT1G67195.1	miRNA	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
MIR414	AT1G67195	AT1G67195.2	miRNA	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
MIR776A	AT1G61732	AT1G61732.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR780A	AT4G14811	AT4G14811.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR824A	AT4G24415	AT4G24415.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR824A	AT4G24415	AT4G24415.2	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR824A	AT4G24415	AT4G24415.3	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR842A	AT1G61224	AT1G61224.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR843A	AT3G48057	AT3G48057.1	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR846A	AT1G61226	AT1G61226.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR847A	AT1G07051	AT1G07051.1	miRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR852A	AT4G14504	AT4G14504.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR860A	AT5G26038	AT5G26038.1	miRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MIR862A	AT2G25171	AT2G25171.1	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIRO1	AT5G27540	AT5G27540.1	protein_coding	0	1	0	6	0	0	0	0	7	0	0	0	0	1	0	0	0	0
MIRO1	AT5G27540	AT5G27540.2	protein_coding	1	1	0	5	0	0	0	0	7	0	0	0	1	1	0	0	0	0
MIRO2	AT3G63150	AT3G63150.1	protein_coding	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MKK2	AT4G29810	AT4G29810.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MKK2	AT4G29810	AT4G29810.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MKK2	AT4G29810	AT4G29810.3	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MKK4	AT1G51660	AT1G51660.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MKK6	AT5G56580	AT5G56580.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MKP1	AT3G55270	AT3G55270.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ML1	AT5G61960	AT5G61960.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ML1	AT5G61960	AT5G61960.2	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ML2	AT2G42890	AT2G42890.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ML2	AT2G42890	AT2G42890.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ML2	AT2G42890	AT2G42890.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MLO1	AT4G02600	AT4G02600.1	protein_coding	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
MLO1	AT4G02600	AT4G02600.2	protein_coding	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0
MLO10	AT5G65970	AT5G65970.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
MLO11	AT5G53760	AT5G53760.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MLO11	AT5G53760	AT5G53760.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MLO12	AT2G39200	AT2G39200.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MLO14	AT1G26700	AT1G26700.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MLO3	AT3G45290	AT3G45290.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MLO4	AT1G11000	AT1G11000.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLO6	AT1G61560	AT1G61560.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MLO6	AT1G61560	AT1G61560.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MLO6	AT1G61560	AT1G61560.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MLO6	AT1G61560	AT1G61560.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MLP328	AT2G01520	AT2G01520.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MLP329	AT2G01530	AT2G01530.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MMS21	AT3G15150	AT3G15150.1	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	1
MNS1	AT1G51590	AT1G51590.1	protein_coding	0	2	0	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0
MNS1	AT1G51590	AT1G51590.2	protein_coding	0	2	0	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0
MNS3	AT1G30000	AT1G30000.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MNS5	AT1G27520	AT1G27520.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MOB1B	AT4G19045	AT4G19045.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
MOR1	AT2G35630	AT2G35630.1	protein_coding	1	2	0	3	0	0	0	0	3	0	0	0	1	0	0	0	2	1
MORF4	AT5G44780	AT5G44780.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF8	AT3G15000	AT3G15000.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
MPC	AT3G19350	AT3G19350.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MPC1	AT5G20090	AT5G20090.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MPC1	AT5G20090	AT5G20090.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MPC1	AT5G20090	AT5G20090.3	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MPC2	AT4G14695	AT4G14695.1	protein_coding	1	2	0	1	0	0	0	0	4	0	0	0	1	2	0	0	0	0
MPC2	AT4G14695	AT4G14695.2	protein_coding	1	2	0	1	0	0	0	0	4	0	0	0	1	2	0	0	0	0
MPC3	AT4G05590	AT4G05590.1	protein_coding	0	2	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0
MPC3	AT4G05590	AT4G05590.2	protein_coding	0	2	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0
MPC4	AT4G22310	AT4G22310.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MPK11	AT1G01560	AT1G01560.1	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	3
MPK11	AT1G01560	AT1G01560.2	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	3
MPK12	AT2G46070	AT2G46070.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MPK12	AT2G46070	AT2G46070.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MPK14	AT4G36450	AT4G36450.1	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
MPK15	AT1G73670	AT1G73670.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MPK16	AT5G19010	AT5G19010.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
MPK17	AT2G01450	AT2G01450.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MPK17	AT2G01450	AT2G01450.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MPK17	AT2G01450	AT2G01450.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MPK17	AT2G01450	AT2G01450.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MPK18	AT1G53510	AT1G53510.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MPK4	AT4G01370	AT4G01370.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MPK5	AT4G11330	AT4G11330.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MPK9	AT3G18040	AT3G18040.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MPK9	AT3G18040	AT3G18040.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MPPA2	AT3G16480	AT3G16480.1	protein_coding	0	0	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	7
MPT3	AT5G14040	AT5G14040.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MRB1	AT4G22270	AT4G22270.1	protein_coding	1	1	1	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0
MRG1	AT4G37280	AT4G37280.1	protein_coding	0	0	1	3	0	0	0	3	0	1	0	0	0	0	0	0	0	0
MRG2	AT1G02740	AT1G02740.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MRH1	AT4G18640	AT4G18640.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
MRH3	AT5G65090	AT5G65090.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MRH3	AT5G65090	AT5G65090.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MRH6	AT2G03720	AT2G03720.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MRS2-11	AT5G22830	AT5G22830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MRS2-5	AT2G03620	AT2G03620.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRS2-5	AT2G03620	AT2G03620.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRS2-6	AT4G28580	AT4G28580.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MS2	AT3G03780	AT3G03780.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MS2	AT3G03780	AT3G03780.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MS2	AT3G03780	AT3G03780.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MS3	AT5G20980	AT5G20980.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MS3	AT5G20980	AT5G20980.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MS5	AT4G20900	AT4G20900.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MSH4	AT4G17380	AT4G17380.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
MSH6	AT4G02070	AT4G02070.1	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
MSH6	AT4G02070	AT4G02070.2	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
MSI1	AT5G58230	AT5G58230.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSI5	AT4G29730	AT4G29730.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MSL2	AT5G10490	AT5G10490.1	protein_coding	1	3	0	1	0	0	0	0	5	0	0	1	0	3	0	0	0	0
MSL2	AT5G10490	AT5G10490.2	protein_coding	1	3	0	1	0	0	0	0	5	0	0	1	0	3	0	0	0	0
MSL2	AT5G10490	AT5G10490.3	protein_coding	1	3	0	1	0	0	0	0	5	0	0	1	0	3	0	0	0	0
MSL3	AT1G58200	AT1G58200.1	protein_coding	0	2	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0
MSL3	AT1G58200	AT1G58200.2	protein_coding	0	2	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0
MSL6	AT1G78610	AT1G78610.1	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
MSL9	AT5G19520	AT5G19520.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MSRA5	AT2G18030	AT2G18030.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MSRA5	AT2G18030	AT2G18030.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MSRB6	AT4G04840	AT4G04840.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSRB7	AT4G21830	AT4G21830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSRB7	AT4G21830	AT4G21830.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSRB8	AT4G21840	AT4G21840.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSSP1	AT1G20840	AT1G20840.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSSP3	AT3G51490	AT3G51490.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSSP3	AT3G51490	AT3G51490.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MT1A	AT1G07600	AT1G07600.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MT1C	AT1G07610	AT1G07610.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MT2A	AT3G09390	AT3G09390.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MT3	AT3G15353	AT3G15353.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MT3	AT3G15353	AT3G15353.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MTACP1	AT2G44620	AT2G44620.1	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	3
MTACP2	AT1G65290	AT1G65290.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
MTHFR2	AT2G44160	AT2G44160.1	protein_coding	1	2	0	3	0	0	0	0	3	0	0	0	1	2	0	0	0	3
MTM1	AT4G27940	AT4G27940.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
MTM2	AT5G04540	AT5G04540.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
MTP1	AT2G46800	AT2G46800.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTP1	AT2G46800	AT2G46800.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTP10	AT1G16310	AT1G16310.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MTP11	AT2G39450	AT2G39450.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MTP9	AT1G79520	AT1G79520.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTP9	AT1G79520	AT1G79520.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTPC4	AT1G51610	AT1G51610.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUB2	AT5G15460	AT5G15460.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUB2	AT5G15460	AT5G15460.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUB6	AT1G22050	AT1G22050.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
MUR4	AT1G30620	AT1G30620.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MUR4	AT1G30620	AT1G30620.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MUR4	AT1G30620	AT1G30620.3	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MUS81	AT4G30870	AT4G30870.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MVK	AT5G27450	AT5G27450.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MVK	AT5G27450	AT5G27450.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MVK	AT5G27450	AT5G27450.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB107	AT3G02940	AT3G02940.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
MYB115	AT5G40360	AT5G40360.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB15	AT3G23250	AT3G23250.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB15	AT3G23250	AT3G23250.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB3	AT1G22640	AT1G22640.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYB32	AT4G34990	AT4G34990.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYB44	AT5G67300	AT5G67300.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB46	AT5G12870	AT5G12870.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB5	AT3G13540	AT3G13540.1	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
MYB51	AT1G18570	AT1G18570.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYB60	AT1G08810	AT1G08810.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYB60	AT1G08810	AT1G08810.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYB73	AT4G37260	AT4G37260.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MYB77	AT3G50060	AT3G50060.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYB88	AT2G02820	AT2G02820.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MYB88	AT2G02820	AT2G02820.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MYOB1	AT1G08800	AT1G08800.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYOB6	AT1G74830	AT1G74830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYOB7	AT5G06560	AT5G06560.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
MYR1	AT5G18240	AT5G18240.1	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
MYR1	AT5G18240	AT5G18240.2	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
MYR1	AT5G18240	AT5G18240.3	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
MYR1	AT5G18240	AT5G18240.4	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
MYR1	AT5G18240	AT5G18240.5	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
NAC004	AT1G02230	AT1G02230.1	protein_coding	2	2	0	0	0	0	0	0	4	0	0	2	0	2	0	0	0	0
NAC005	AT1G02250	AT1G02250.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NAC006	AT1G03490	AT1G03490.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NAC007	AT1G12260	AT1G12260.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
NAC008	AT1G25580	AT1G25580.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NAC010	AT1G28470	AT1G28470.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NAC014	AT1G33060	AT1G33060.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NAC014	AT1G33060	AT1G33060.2	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
NAC016	AT1G34180	AT1G34180.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NAC016	AT1G34180	AT1G34180.2	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NAC017	AT1G34190	AT1G34190.1	protein_coding	1	1	0	2	0	0	0	0	4	0	0	1	0	1	0	0	0	0
NAC021	AT1G56010	AT1G56010.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NAC021	AT1G56010	AT1G56010.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NAC030	AT1G71930	AT1G71930.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NAC045	AT3G03200	AT3G03200.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
